date,w_etf,w_gbi,w_cea
2023-07-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-07-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-07-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-07-24,0.0,0.6504052106307311,0.34959478936926885
2023-07-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-07-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-07-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-07-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-07-31,0.0,0.5904699907307643,0.4095300092692356
2023-08-01,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-03,0.0,0.5217243594333554,0.47827564056664457
2023-08-04,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-07,0.0,0.5590851921516461,0.44091480784835396
2023-08-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-14,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-17,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-22,0.0,0.2193522242020557,0.7806477757979444
2023-08-23,0.0,0.7703959305359521,0.22960406946404788
2023-08-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-08-31,0.0,0.7797292871406372,0.22027071285936278
2023-09-01,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-04,0.0,0.32256055769949904,0.6774394423005009
2023-09-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-14,0.0,0.7640366818859284,0.23596331811407156
2023-09-15,0.0,0.6333568684170872,0.3666431315829129
2023-09-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-09-28,0.0,0.2336525072293388,0.7663474927706613
2023-10-09,0.0,0.4993259289782919,0.500674071021708
2023-10-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-10-11,0.0,0.5807073102172354,0.41929268978276457
2023-10-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-10-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-10-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-10-17,0.0,0.8469314642068717,0.15306853579312824
2023-10-18,0.0,0.47130212307934294,0.5286978769206571
2023-10-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-10-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-10-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-10-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-10-25,0.0,0.7514450622946865,0.2485549377053134
2023-10-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-10-27,0.0,0.5604678857906265,0.4395321142093735
2023-10-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-01,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-14,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-17,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-27,0.0,0.2563144732586559,0.743685526741344
2023-11-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-01,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-04,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-11,0.0,0.8327437285894299,0.16725627141057012
2023-12-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-14,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-15,0.0,0.35902711651716596,0.6409728834828341
2023-12-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-20,0.0,0.7983156077049188,0.20168439229508117
2023-12-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-12-28,0.0,0.3451794247326358,0.6548205752673641
2023-12-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-04,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-17,0.0,0.6276346754006524,0.37236532459934757
2024-01-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-24,0.0,0.6609104947712579,0.33908950522874226
2024-01-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-01-31,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-01,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-06,0.0,0.014156573218877127,0.9858434267811229
2024-02-07,0.0,0.5502848569814712,0.4497151430185287
2024-02-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-26,0.0,0.8676503046398811,0.13234969536011887
2024-02-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-02-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-01,0.0,0.13899054791505913,0.861009452084941
2024-03-04,0.0,0.7123571324718337,0.28764286752816626
2024-03-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-13,0.0,0.06732169952682186,0.9326783004731781
2024-03-14,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-20,0.0,0.7726909450092766,0.22730905499072335
2024-03-21,0.0,0.5630252353975119,0.436974764602488
2024-03-22,0.0,0.2484648647347282,0.7515351352652718
2024-03-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-03-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-01,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-02,0.0,0.1469031319050516,0.8530968680949484
2024-04-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-09,0.0,0.7421818683481962,0.25781813165180384
2024-04-10,0.0,0.7231510979851921,0.27684890201480794
2024-04-11,0.0,0.2904294901746191,0.7095705098253808
2024-04-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-15,0.0,0.33943638187661657,0.6605636181233835
2024-04-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-17,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-04-30,0.0,0.1332893289449203,0.8667106710550797
2024-05-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-14,0.0,0.5389642563589494,0.46103574364105065
2024-05-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-17,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-21,0.0,0.8530549214894763,0.1469450785105238
2024-05-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-05-31,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-04,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-12,0.0,0.5188760006225523,0.4811239993774476
2024-06-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-14,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-17,0.0,0.10059141832340829,0.8994085816765918
2024-06-18,0.0,0.806974082844768,0.19302591715523204
2024-06-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-20,0.0,0.31026608335032496,0.689733916649675
2024-06-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-24,0.0,0.4078779095969715,0.5921220904030285
2024-06-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-06-27,0.0,0.7127843477626733,0.28721565223732676
2024-06-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-01,0.0,0.5933882819236426,0.4066117180763575
2024-07-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-04,0.0,0.7793458753455539,0.2206541246544461
2024-07-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-12,0.0,0.7091342915327843,0.29086570846721577
2024-07-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-17,0.0,0.08029978276893157,0.9197002172310684
2024-07-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-07-30,0.0,0.560769953866654,0.43923004613334604
2024-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-01,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-06,0.0,0.5712678861220037,0.4287321138779963
2024-08-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-13,0.0,0.6293501300037541,0.370649869996246
2024-08-14,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-15,0.0,0.382716737311857,0.6172832626881429
2024-08-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-19,0.0,0.8056649018392601,0.19433509816073985
2024-08-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-21,0.0,0.7151619266788953,0.28483807332110467
2024-08-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-23,0.0,0.8011940427601538,0.1988059572398463
2024-08-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-27,0.0,0.7769964923473239,0.2230035076526761
2024-08-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-08-29,0.0,0.8156022557510448,0.18439774424895514
2024-08-30,0.0,0.4573171256105493,0.5426828743894507
2024-09-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-04,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-14,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-17,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-01,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-04,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-14,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-11-29,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-04,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-16,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-17,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-30,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-02,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-15,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-17,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-22,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-23,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-14,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-18,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-02-28,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-03,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-04,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-05,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-06,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-10,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-11,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-12,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-13,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-14,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-17,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-20,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-21,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-24,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-26,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-03-27,0.3333333333333333,0.3333333333333333,0.3333333333333333
