date,achieved_expected_H_return,target_H_return
2023-07-19,-0.012058401993129353,0.0061267111243066275
2023-07-20,-0.01196761107564544,0.0061267111243066275
2023-07-21,-0.018862208259187677,0.0061267111243066275
2023-07-24,0.0061267111243066275,0.0061267111243066275
2023-07-25,-0.023994941636735063,0.0061267111243066275
2023-07-26,-0.014663662231180685,0.0061267111243066275
2023-07-27,-0.02039398906609898,0.0061267111243066275
2023-07-28,-0.016484283210306146,0.0061267111243066275
2023-07-31,0.0061267111243066275,0.0061267111243066275
2023-08-01,-0.016992737470206756,0.0061267111243066275
2023-08-02,-0.011754131571200718,0.0061267111243066275
2023-08-03,0.0061267111243066275,0.0061267111243066275
2023-08-04,-0.025309413586842577,0.0061267111243066275
2023-08-07,0.0061267111243066275,0.0061267111243066275
2023-08-08,-0.029188522229558585,0.0061267111243066275
2023-08-09,-0.011287475162534108,0.0061267111243066275
2023-08-10,-0.022518136908517856,0.0061267111243066275
2023-08-11,-0.007370941339967186,0.0061267111243066275
2023-08-14,-0.016620909554925047,0.0061267111243066275
2023-08-15,-0.008731697508772451,0.0061267111243066275
2023-08-16,-0.00875020110604822,0.0061267111243066275
2023-08-17,-0.007747914260421355,0.0061267111243066275
2023-08-18,-0.01126188041104422,0.0061267111243066275
2023-08-21,-0.007711107428804876,0.0061267111243066275
2023-08-22,0.006126711124306628,0.0061267111243066275
2023-08-23,0.0061267111243066275,0.0061267111243066275
2023-08-24,-0.01722779880236628,0.0061267111243066275
2023-08-25,-0.014687121437942558,0.0061267111243066275
2023-08-28,-0.017621197394463696,0.0061267111243066275
2023-08-29,-0.02142481595157334,0.0061267111243066275
2023-08-30,-0.016944094727556053,0.0061267111243066275
2023-08-31,0.0061267111243066275,0.0061267111243066275
2023-09-01,-0.012830063782818738,0.0061267111243066275
2023-09-04,0.0061267111243066275,0.0061267111243066275
2023-09-05,-0.016590576526791707,0.0061267111243066275
2023-09-06,-0.028382459816438756,0.0061267111243066275
2023-09-07,-0.015600183591598238,0.0061267111243066275
2023-09-08,-0.0284730093913,0.0061267111243066275
2023-09-11,-0.026999257468432677,0.0061267111243066275
2023-09-12,-0.009903637234765617,0.0061267111243066275
2023-09-13,-0.017170719138163964,0.0061267111243066275
2023-09-14,0.006126711124306628,0.0061267111243066275
2023-09-15,0.0061267111243066275,0.0061267111243066275
2023-09-18,-0.023845184776073444,0.0061267111243066275
2023-09-19,-0.016731799110129196,0.0061267111243066275
2023-09-20,-0.007235020344332581,0.0061267111243066275
2023-09-21,-0.013570330724763288,0.0061267111243066275
2023-09-22,-0.013822710533799649,0.0061267111243066275
2023-09-25,-0.014730603417637395,0.0061267111243066275
2023-09-26,-0.02010987572359146,0.0061267111243066275
2023-09-27,-0.025377052679113717,0.0061267111243066275
2023-09-28,0.006126711124306628,0.0061267111243066275
2023-10-09,0.0061267111243066275,0.0061267111243066275
2023-10-10,-0.01642718417102669,0.0061267111243066275
2023-10-11,0.0061267111243066275,0.0061267111243066275
2023-10-12,-0.0256474617374323,0.0061267111243066275
2023-10-13,-0.02261543896477921,0.0061267111243066275
2023-10-16,-0.012628136457663438,0.0061267111243066275
2023-10-17,0.0061267111243066275,0.0061267111243066275
2023-10-18,0.0061267111243066275,0.0061267111243066275
2023-10-19,-0.02412192353502155,0.0061267111243066275
2023-10-20,-0.02500640666313166,0.0061267111243066275
2023-10-23,-0.028409569268232345,0.0061267111243066275
2023-10-24,-0.013629311580663384,0.0061267111243066275
2023-10-25,0.0061267111243066275,0.0061267111243066275
2023-10-26,-0.00931831305141521,0.0061267111243066275
2023-10-27,0.0061267111243066275,0.0061267111243066275
2023-10-30,-0.013453087931870129,0.0061267111243066275
2023-10-31,-0.01829456949696162,0.0061267111243066275
2023-11-01,-0.02099377487196234,0.0061267111243066275
2023-11-02,-0.01641978791590522,0.0061267111243066275
2023-11-03,-0.01674776849384041,0.0061267111243066275
2023-11-06,-0.010693496178633799,0.0061267111243066275
2023-11-07,-0.011646176972204565,0.0061267111243066275
2023-11-08,-0.01600020742614209,0.0061267111243066275
2023-11-09,-0.013956345485529376,0.0061267111243066275
2023-11-10,-0.01682971391505428,0.0061267111243066275
2023-11-13,-0.015454922020628741,0.0061267111243066275
2023-11-14,-0.014723120577009974,0.0061267111243066275
2023-11-15,-0.01441049171377451,0.0061267111243066275
2023-11-16,-0.015688853000720017,0.0061267111243066275
2023-11-17,-0.01113547017847194,0.0061267111243066275
2023-11-20,-0.011889851269128782,0.0061267111243066275
2023-11-21,-0.014862558002452396,0.0061267111243066275
2023-11-22,-0.014821657100823246,0.0061267111243066275
2023-11-23,-0.024653781536256004,0.0061267111243066275
2023-11-24,-0.012669702606908029,0.0061267111243066275
2023-11-27,0.006126711124306629,0.0061267111243066275
2023-11-28,-0.015755366870126908,0.0061267111243066275
2023-11-29,-0.014874499363205949,0.0061267111243066275
2023-11-30,-0.011474474959832707,0.0061267111243066275
2023-12-01,-0.01454881672982311,0.0061267111243066275
2023-12-04,-0.013168491915981018,0.0061267111243066275
2023-12-05,-0.01696448852013447,0.0061267111243066275
2023-12-06,-0.007191461283917603,0.0061267111243066275
2023-12-07,-0.020797479109121178,0.0061267111243066275
2023-12-08,-0.0074817729056590645,0.0061267111243066275
2023-12-11,0.006126711124306629,0.0061267111243066275
2023-12-12,-0.017169488150806617,0.0061267111243066275
2023-12-13,-0.010460172728410082,0.0061267111243066275
2023-12-14,-0.021983073233589313,0.0061267111243066275
2023-12-15,0.0061267111243066275,0.0061267111243066275
2023-12-18,-0.013015714247917845,0.0061267111243066275
2023-12-19,-0.013989849597141151,0.0061267111243066275
2023-12-20,0.0061267111243066275,0.0061267111243066275
2023-12-21,-0.018242985495523903,0.0061267111243066275
2023-12-22,-0.01719148116481476,0.0061267111243066275
2023-12-25,-0.014455523146498596,0.0061267111243066275
2023-12-26,-0.016028968516134445,0.0061267111243066275
2023-12-27,-0.012881105890991637,0.0061267111243066275
2023-12-28,0.0061267111243066275,0.0061267111243066275
2023-12-29,-0.018082905064850514,0.0061267111243066275
2024-01-02,-0.012736431481412125,0.0061267111243066275
2024-01-03,-0.012689241700074794,0.0061267111243066275
2024-01-04,-0.008561329621393998,0.0061267111243066275
2024-01-05,-0.014397476726780711,0.0061267111243066275
2024-01-08,-0.016646523988099626,0.0061267111243066275
2024-01-09,-0.025507226327274868,0.0061267111243066275
2024-01-10,-0.017336537285598176,0.0061267111243066275
2024-01-11,-0.015518796143465404,0.0061267111243066275
2024-01-12,-0.01128165179976178,0.0061267111243066275
2024-01-15,-0.010660096914580992,0.0061267111243066275
2024-01-16,-0.016301017258211533,0.0061267111243066275
2024-01-17,0.0061267111243066275,0.0061267111243066275
2024-01-18,-0.0116133847984304,0.0061267111243066275
2024-01-19,-0.013255623996563845,0.0061267111243066275
2024-01-22,-0.011558511311772879,0.0061267111243066275
2024-01-23,-0.013546581474770947,0.0061267111243066275
2024-01-24,0.0061267111243066275,0.0061267111243066275
2024-01-25,-0.01416498815587349,0.0061267111243066275
2024-01-26,-0.011765804348204439,0.0061267111243066275
2024-01-29,-0.016996832388337307,0.0061267111243066275
2024-01-30,-0.013876773008720032,0.0061267111243066275
2024-01-31,-0.01958309939171258,0.0061267111243066275
2024-02-01,-0.024095242417450237,0.0061267111243066275
2024-02-02,-0.011207725559135667,0.0061267111243066275
2024-02-05,-0.013107946857017735,0.0061267111243066275
2024-02-06,0.006126711124306629,0.0061267111243066275
2024-02-07,0.0061267111243066275,0.0061267111243066275
2024-02-08,-0.018171951728305064,0.0061267111243066275
2024-02-19,-0.009721781157210785,0.0061267111243066275
2024-02-20,-0.019567868875649687,0.0061267111243066275
2024-02-21,-0.018226449514930423,0.0061267111243066275
2024-02-22,-0.012342329799103583,0.0061267111243066275
2024-02-23,-0.015785163264700475,0.0061267111243066275
2024-02-26,0.006126711124306629,0.0061267111243066275
2024-02-27,-0.01643993109504745,0.0061267111243066275
2024-02-28,-0.01034908648544064,0.0061267111243066275
2024-02-29,-0.01448943767459169,0.0061267111243066275
2024-03-01,0.006126711124306629,0.0061267111243066275
2024-03-04,0.0061267111243066275,0.0061267111243066275
2024-03-05,-0.01592685173298225,0.0061267111243066275
2024-03-06,-0.017263103932463403,0.0061267111243066275
2024-03-07,-0.011524484817557561,0.0061267111243066275
2024-03-08,-0.012156931034196091,0.0061267111243066275
2024-03-11,-0.01785791668931528,0.0061267111243066275
2024-03-12,-0.011583103391936689,0.0061267111243066275
2024-03-13,0.0061267111243066275,0.0061267111243066275
2024-03-14,-0.008872367594191669,0.0061267111243066275
2024-03-15,-0.007237980645071418,0.0061267111243066275
2024-03-18,-0.022498531035748687,0.0061267111243066275
2024-03-19,-0.022501632486447876,0.0061267111243066275
2024-03-20,0.0061267111243066275,0.0061267111243066275
2024-03-21,0.0061267111243066275,0.0061267111243066275
2024-03-22,0.006126711124306628,0.0061267111243066275
2024-03-25,-0.01244102309977376,0.0061267111243066275
2024-03-26,-0.013796993667561338,0.0061267111243066275
2024-03-27,-0.017576515961326256,0.0061267111243066275
2024-03-28,-0.015590390700860064,0.0061267111243066275
2024-03-29,-0.01205576188388624,0.0061267111243066275
2024-04-01,-0.019914251991103818,0.0061267111243066275
2024-04-02,0.006126711124306628,0.0061267111243066275
2024-04-03,-0.02970765213239301,0.0061267111243066275
2024-04-08,-0.016185324070356,0.0061267111243066275
2024-04-09,0.0061267111243066275,0.0061267111243066275
2024-04-10,0.006126711124306628,0.0061267111243066275
2024-04-11,0.0061267111243066275,0.0061267111243066275
2024-04-12,-0.012088041823786384,0.0061267111243066275
2024-04-15,0.0061267111243066275,0.0061267111243066275
2024-04-16,-0.014845469731526562,0.0061267111243066275
2024-04-17,-0.016272359470487958,0.0061267111243066275
2024-04-18,-0.021218605682491787,0.0061267111243066275
2024-04-19,-0.016003302014346927,0.0061267111243066275
2024-04-22,-0.011587395120998784,0.0061267111243066275
2024-04-23,-0.014537494154564698,0.0061267111243066275
2024-04-24,-0.01819191414335527,0.0061267111243066275
2024-04-25,-0.018451514128569563,0.0061267111243066275
2024-04-26,-0.006795042749770682,0.0061267111243066275
2024-04-29,-0.012445214458307596,0.0061267111243066275
2024-04-30,0.0061267111243066275,0.0061267111243066275
2024-05-06,-0.01637442189691714,0.0061267111243066275
2024-05-07,-0.009662926623657975,0.0061267111243066275
2024-05-08,-0.013411182849089154,0.0061267111243066275
2024-05-09,-0.02070645498797537,0.0061267111243066275
2024-05-10,-0.016874523927201013,0.0061267111243066275
2024-05-13,-0.025049117524155694,0.0061267111243066275
2024-05-14,0.0061267111243066275,0.0061267111243066275
2024-05-15,-0.027926157526583485,0.0061267111243066275
2024-05-16,-0.013487175961204856,0.0061267111243066275
2024-05-17,-0.019855932344348345,0.0061267111243066275
2024-05-20,-0.016409160231281916,0.0061267111243066275
2024-05-21,0.006126711124306628,0.0061267111243066275
2024-05-22,-0.01392916410251325,0.0061267111243066275
2024-05-23,-0.013671165857698713,0.0061267111243066275
2024-05-24,-0.011833540691825331,0.0061267111243066275
2024-05-27,-0.013626549297652538,0.0061267111243066275
2024-05-28,-0.010588240928688375,0.0061267111243066275
2024-05-29,-0.018998694078847023,0.0061267111243066275
2024-05-30,-0.019038160192165123,0.0061267111243066275
2024-05-31,-0.02430304766342428,0.0061267111243066275
2024-06-03,-0.011083613605099574,0.0061267111243066275
2024-06-04,-0.01169754795097185,0.0061267111243066275
2024-06-05,-0.016376456555484885,0.0061267111243066275
2024-06-06,-0.01582838565511894,0.0061267111243066275
2024-06-07,-0.014318932892069942,0.0061267111243066275
2024-06-11,-0.01583612796671422,0.0061267111243066275
2024-06-12,0.0061267111243066275,0.0061267111243066275
2024-06-13,-0.017410585432728255,0.0061267111243066275
2024-06-14,-0.01799502911488341,0.0061267111243066275
2024-06-17,0.006126711124306628,0.0061267111243066275
2024-06-18,0.006126711124306628,0.0061267111243066275
2024-06-19,-0.009528050940618076,0.0061267111243066275
2024-06-20,0.0061267111243066275,0.0061267111243066275
2024-06-21,-0.02050574487991852,0.0061267111243066275
2024-06-24,0.006126711124306628,0.0061267111243066275
2024-06-25,-0.014578000368680991,0.0061267111243066275
2024-06-26,-0.011595084466554662,0.0061267111243066275
2024-06-27,0.006126711124306628,0.0061267111243066275
2024-06-28,-0.015234789860326186,0.0061267111243066275
2024-07-01,0.006126711124306629,0.0061267111243066275
2024-07-02,-0.010482296840800709,0.0061267111243066275
2024-07-03,-0.01669608655989563,0.0061267111243066275
2024-07-04,0.0061267111243066275,0.0061267111243066275
2024-07-05,-0.012287663494342255,0.0061267111243066275
2024-07-08,-0.02440923303595425,0.0061267111243066275
2024-07-09,-0.01249129597324113,0.0061267111243066275
2024-07-10,-0.02222260124970661,0.0061267111243066275
2024-07-11,-0.01333991144835393,0.0061267111243066275
2024-07-12,0.006126711124306628,0.0061267111243066275
2024-07-15,-0.016278221688677243,0.0061267111243066275
2024-07-16,-0.013867765177783467,0.0061267111243066275
2024-07-17,0.006126711124306628,0.0061267111243066275
2024-07-18,-0.010962726126725034,0.0061267111243066275
2024-07-19,-0.01156810804189623,0.0061267111243066275
2024-07-22,-0.018422302665328218,0.0061267111243066275
2024-07-23,-0.012765558401912624,0.0061267111243066275
2024-07-24,-0.012261861539503632,0.0061267111243066275
2024-07-25,-0.010235525318378938,0.0061267111243066275
2024-07-26,-0.009156810754679556,0.0061267111243066275
2024-07-29,-0.013070477575608972,0.0061267111243066275
2024-07-30,0.0061267111243066275,0.0061267111243066275
2024-07-31,-0.01599068017785491,0.0061267111243066275
2024-08-01,-0.016934329381845987,0.0061267111243066275
2024-08-02,-0.010070061355911116,0.0061267111243066275
2024-08-05,-0.01564529762624615,0.0061267111243066275
2024-08-06,0.006126711124306629,0.0061267111243066275
2024-08-07,-0.017546479279774853,0.0061267111243066275
2024-08-08,-0.013616140278461327,0.0061267111243066275
2024-08-09,-0.00901812272986165,0.0061267111243066275
2024-08-12,-0.013541932439950166,0.0061267111243066275
2024-08-13,0.006126711124306628,0.0061267111243066275
2024-08-14,-0.012586560251823364,0.0061267111243066275
2024-08-15,0.0061267111243066275,0.0061267111243066275
2024-08-16,-0.015729648282525616,0.0061267111243066275
2024-08-19,0.0061267111243066275,0.0061267111243066275
2024-08-20,-0.013805703037750453,0.0061267111243066275
2024-08-21,0.006126711124306629,0.0061267111243066275
2024-08-22,-0.011768386628753161,0.0061267111243066275
2024-08-23,0.006126711124306629,0.0061267111243066275
2024-08-26,-0.013832412679262125,0.0061267111243066275
2024-08-27,0.0061267111243066275,0.0061267111243066275
2024-08-28,-0.018178204177303904,0.0061267111243066275
2024-08-29,0.0061267111243066275,0.0061267111243066275
2024-08-30,0.006126711124306629,0.0061267111243066275
2024-09-02,-0.018677701263128472,0.0061267111243066275
2024-09-03,-0.016819285183258554,0.0061267111243066275
2024-09-04,-0.015950539511605633,0.0061267111243066275
2024-09-05,-0.036346738115534086,0.0061267111243066275
2024-09-06,-0.036346738115534086,0.0061267111243066275
2024-09-09,-0.036346738115534086,0.0061267111243066275
2024-09-10,-0.036346738115534086,0.0061267111243066275
2024-09-11,-0.036346738115534086,0.0061267111243066275
2024-09-12,-0.036346738115534086,0.0061267111243066275
2024-09-13,-0.036346738115534086,0.0061267111243066275
2024-09-18,-0.036346738115534086,0.0061267111243066275
2024-09-19,-0.036346738115534086,0.0061267111243066275
2024-09-20,-0.036346738115534086,0.0061267111243066275
2024-09-23,-0.036346738115534086,0.0061267111243066275
2024-09-24,-0.036346738115534086,0.0061267111243066275
2024-09-25,-0.036346738115534086,0.0061267111243066275
2024-09-26,-0.036346738115534086,0.0061267111243066275
2024-09-27,-0.036346738115534086,0.0061267111243066275
2024-09-30,-0.036346738115534086,0.0061267111243066275
2024-10-08,-0.036346738115534086,0.0061267111243066275
2024-10-09,-0.036346738115534086,0.0061267111243066275
2024-10-10,-0.036346738115534086,0.0061267111243066275
2024-10-11,-0.036346738115534086,0.0061267111243066275
2024-10-14,-0.036346738115534086,0.0061267111243066275
2024-10-15,-0.036346738115534086,0.0061267111243066275
2024-10-16,-0.036346738115534086,0.0061267111243066275
2024-10-17,-0.036346738115534086,0.0061267111243066275
2024-10-18,-0.036346738115534086,0.0061267111243066275
2024-10-21,-0.036346738115534086,0.0061267111243066275
2024-10-22,-0.036346738115534086,0.0061267111243066275
2024-10-23,-0.036346738115534086,0.0061267111243066275
2024-10-24,-0.036346738115534086,0.0061267111243066275
2024-10-25,-0.036346738115534086,0.0061267111243066275
2024-10-28,-0.036346738115534086,0.0061267111243066275
2024-10-29,-0.036346738115534086,0.0061267111243066275
2024-10-30,-0.036346738115534086,0.0061267111243066275
2024-10-31,-0.036346738115534086,0.0061267111243066275
2024-11-01,-0.036346738115534086,0.0061267111243066275
2024-11-04,-0.036346738115534086,0.0061267111243066275
2024-11-05,-0.036346738115534086,0.0061267111243066275
2024-11-06,-0.036346738115534086,0.0061267111243066275
2024-11-07,-0.036346738115534086,0.0061267111243066275
2024-11-08,-0.036346738115534086,0.0061267111243066275
2024-11-11,-0.036346738115534086,0.0061267111243066275
2024-11-12,-0.036346738115534086,0.0061267111243066275
2024-11-13,-0.036346738115534086,0.0061267111243066275
2024-11-14,-0.036346738115534086,0.0061267111243066275
2024-11-15,-0.036346738115534086,0.0061267111243066275
2024-11-18,-0.036346738115534086,0.0061267111243066275
2024-11-19,-0.036346738115534086,0.0061267111243066275
2024-11-20,-0.036346738115534086,0.0061267111243066275
2024-11-21,-0.036346738115534086,0.0061267111243066275
2024-11-22,-0.036346738115534086,0.0061267111243066275
2024-11-25,-0.036346738115534086,0.0061267111243066275
2024-11-26,-0.036346738115534086,0.0061267111243066275
2024-11-27,-0.036346738115534086,0.0061267111243066275
2024-11-28,-0.036346738115534086,0.0061267111243066275
2024-11-29,-0.036346738115534086,0.0061267111243066275
2024-12-02,-0.036346738115534086,0.0061267111243066275
2024-12-03,-0.036346738115534086,0.0061267111243066275
2024-12-04,-0.036346738115534086,0.0061267111243066275
2024-12-05,-0.036346738115534086,0.0061267111243066275
2024-12-06,-0.036346738115534086,0.0061267111243066275
2024-12-09,-0.036346738115534086,0.0061267111243066275
2024-12-10,-0.036346738115534086,0.0061267111243066275
2024-12-11,-0.036346738115534086,0.0061267111243066275
2024-12-12,-0.036346738115534086,0.0061267111243066275
2024-12-13,-0.036346738115534086,0.0061267111243066275
2024-12-16,-0.036346738115534086,0.0061267111243066275
2024-12-17,-0.036346738115534086,0.0061267111243066275
2024-12-18,-0.036346738115534086,0.0061267111243066275
2024-12-19,-0.036346738115534086,0.0061267111243066275
2024-12-20,-0.036346738115534086,0.0061267111243066275
2024-12-23,-0.036346738115534086,0.0061267111243066275
2024-12-24,-0.036346738115534086,0.0061267111243066275
2024-12-25,-0.036346738115534086,0.0061267111243066275
2024-12-26,-0.036346738115534086,0.0061267111243066275
2024-12-27,-0.036346738115534086,0.0061267111243066275
2024-12-30,-0.036346738115534086,0.0061267111243066275
2024-12-31,-0.036346738115534086,0.0061267111243066275
2025-01-02,-0.036346738115534086,0.0061267111243066275
2025-01-03,-0.036346738115534086,0.0061267111243066275
2025-01-06,-0.036346738115534086,0.0061267111243066275
2025-01-07,-0.036346738115534086,0.0061267111243066275
2025-01-08,-0.036346738115534086,0.0061267111243066275
2025-01-09,-0.036346738115534086,0.0061267111243066275
2025-01-10,-0.036346738115534086,0.0061267111243066275
2025-01-13,-0.036346738115534086,0.0061267111243066275
2025-01-15,-0.036346738115534086,0.0061267111243066275
2025-01-17,-0.036346738115534086,0.0061267111243066275
2025-01-20,-0.036346738115534086,0.0061267111243066275
2025-01-21,-0.036346738115534086,0.0061267111243066275
2025-01-22,-0.036346738115534086,0.0061267111243066275
2025-01-23,-0.036346738115534086,0.0061267111243066275
2025-01-24,-0.036346738115534086,0.0061267111243066275
2025-02-06,-0.036346738115534086,0.0061267111243066275
2025-02-11,-0.036346738115534086,0.0061267111243066275
2025-02-12,-0.036346738115534086,0.0061267111243066275
2025-02-13,-0.036346738115534086,0.0061267111243066275
2025-02-14,-0.036346738115534086,0.0061267111243066275
2025-02-18,-0.036346738115534086,0.0061267111243066275
2025-02-19,-0.036346738115534086,0.0061267111243066275
2025-02-20,-0.036346738115534086,0.0061267111243066275
2025-02-21,-0.036346738115534086,0.0061267111243066275
2025-02-24,-0.036346738115534086,0.0061267111243066275
2025-02-25,-0.036346738115534086,0.0061267111243066275
2025-02-26,-0.036346738115534086,0.0061267111243066275
2025-02-27,-0.036346738115534086,0.0061267111243066275
2025-02-28,-0.036346738115534086,0.0061267111243066275
2025-03-03,-0.036346738115534086,0.0061267111243066275
2025-03-04,-0.036346738115534086,0.0061267111243066275
2025-03-05,-0.036346738115534086,0.0061267111243066275
2025-03-06,-0.036346738115534086,0.0061267111243066275
2025-03-10,-0.036346738115534086,0.0061267111243066275
2025-03-11,-0.036346738115534086,0.0061267111243066275
2025-03-12,-0.036346738115534086,0.0061267111243066275
2025-03-13,-0.036346738115534086,0.0061267111243066275
2025-03-14,-0.036346738115534086,0.0061267111243066275
2025-03-17,-0.036346738115534086,0.0061267111243066275
2025-03-20,-0.036346738115534086,0.0061267111243066275
2025-03-21,-0.036346738115534086,0.0061267111243066275
2025-03-24,-0.036346738115534086,0.0061267111243066275
2025-03-25,-0.036346738115534086,0.0061267111243066275
2025-03-26,-0.036346738115534086,0.0061267111243066275
2025-03-27,-0.036346738115534086,0.0061267111243066275
